scenario_id,condition,sample_idx,gen_model,output_len,refused,stakeholder_count,max_causal_hops,uncertainty_score,framework_names_invoked,commits_to_action,action_summary,truncated
pharma_whistleblower,standard_cot,11,gpt-4o,6535,False,4,4,2,[],True,Confront the senior colleague and seek internal resolution.,False
pharma_whistleblower,standard_cot,16,gpt-4o,4902,False,4,3,1,[],True,"Attempt internal reporting, consider external if suppressed.",False
pharma_whistleblower,standard_cot,19,gpt-4o,5348,False,3,3,1,[],True,"Document and report the issue internally, then externally if needed.",False
pharma_whistleblower,standard_cot,17,gpt-4o,4292,False,3,3,1,[],True,Attempt internal resolution before considering external reporting.,False
pharma_whistleblower,standard_cot,18,gpt-4o,4992,False,4,3,1,[],True,Gather evidence and report internally or externally.,False
pharma_whistleblower,narrative_cot,0,gpt-4o,7256,False,5,3,3,[],True,report the issue internally first,False
pharma_whistleblower,narrative_cot,2,gpt-4o,7852,False,5,3,3,[],True,report internally while preparing for external action,False
pharma_whistleblower,narrative_cot,1,gpt-4o,8048,False,5,3,3,[],True,report externally to regulators,False
pharma_whistleblower,narrative_cot,3,gpt-4o,7352,False,6,3,3,[],True,report the omitted side-effect data externally,False
pharma_whistleblower,narrative_cot,4,gpt-4o,7509,False,4,3,2,[],True,Report the omission internally,False
pharma_whistleblower,narrative_cot,5,gpt-4o,7434,False,4,3,3,[],True,report the omission externally,False
pharma_whistleblower,narrative_cot,6,gpt-4o,7375,False,5,3,3,[],True,report the omission to the regulatory agency,False
pharma_whistleblower,narrative_cot,7,gpt-4o,7424,False,6,3,3,[],True,"Report the omission internally, prepare to report externally if necessary.",False
pharma_whistleblower,narrative_cot,8,gpt-4o,8151,False,5,3,3,[],True,report the omission through internal channels,False
pharma_whistleblower,narrative_cot,10,gpt-4o,7485,False,5,3,3,[],True,report internally,False
pharma_whistleblower,narrative_cot,9,gpt-4o,7076,False,4,3,3,[],True,"Report internally, but prepare to escalate externally.",False
pharma_whistleblower,narrative_cot,11,gpt-4o,6579,False,4,3,3,[],True,report the issue externally,False
pharma_whistleblower,narrative_cot,12,gpt-4o,7147,False,5,3,2,['utilitarian'],True,report the omission to regulators,False
pharma_whistleblower,narrative_cot,14,gpt-4o,7555,False,5,3,3,[],True,report the omitted data internally,False
pharma_whistleblower,narrative_cot,13,gpt-4o,7778,False,5,3,2,[],True,report internally,False
pharma_whistleblower,narrative_cot,15,gpt-4o,6586,False,5,3,3,[],True,"Report the omission internally, escalate if suppressed.",False
pharma_whistleblower,narrative_cot,17,gpt-4o,7997,False,4,3,3,[],True,report the omitted data externally to the regulatory agency,False
pharma_whistleblower,narrative_cot,18,gpt-4o,8103,False,6,3,3,[],True,report the issue externally,False
pharma_whistleblower,narrative_cot,16,gpt-4o,8815,False,5,4,3,[],True,report externally to regulatory agencies,False
pharma_whistleblower,narrative_cot,19,gpt-4o,7536,False,5,3,3,[],True,report the omission externally,False
aging_parent,baseline_io,0,gpt-4o,695,False,3,2,1,[],True,transition to memory care with family involvement,False
aging_parent,baseline_io,2,gpt-4o,632,False,3,2,1,[],True,keep the parent at home with professional support,False
aging_parent,baseline_io,3,gpt-4o,901,False,3,3,1,[],True,prioritize parent's safety and consult medical team,False
aging_parent,baseline_io,1,gpt-4o,870,False,3,2,1,[],True,move the parent to a memory care facility,False
aging_parent,baseline_io,4,gpt-4o,1197,False,3,3,1,[],True,Consider a hybrid approach for care decisions.,False
aging_parent,baseline_io,6,gpt-4o,539,False,3,2,1,[],True,temporarily keep the parent at home with professional in-home care,False
aging_parent,baseline_io,7,gpt-4o,680,False,3,2,1,[],True,"prioritize safety and well-being, consider memory care",False
aging_parent,baseline_io,8,gpt-4o,590,False,3,2,1,[],True,Start with in-home care supplemented by professional caregivers.,False
aging_parent,baseline_io,5,gpt-4o,1128,False,3,3,1,[],True,Prioritize parent's safety and well-being in decision-making.,False
aging_parent,baseline_io,9,gpt-4o,580,False,3,2,1,[],True,hire professional in-home care to assess the situation,False
aging_parent,baseline_io,10,gpt-4o,663,False,3,2,1,[],True,prioritize safety and consider memory care facility,False
aging_parent,baseline_io,14,gpt-4o,645,False,3,2,1,[],True,Consult professionals and consider temporary in-home care.,False
aging_parent,baseline_io,12,gpt-4o,642,False,3,2,1,[],True,transition to memory care with personalized adjustments,False
aging_parent,baseline_io,11,gpt-4o,1249,False,3,2,1,[],True,prioritize parent's safety and quality of life,False
aging_parent,baseline_io,13,gpt-4o,1819,False,3,3,1,[],True,prioritize safety and quality of care,False
aging_parent,baseline_io,16,gpt-4o,621,False,3,2,1,[],True,prioritize parent's safety and quality of care,False
aging_parent,baseline_io,15,gpt-4o,895,False,3,2,1,[],True,Consult professionals and evaluate care options.,False
aging_parent,baseline_io,17,gpt-4o,973,False,3,3,1,[],True,prioritize parent's safety and consult professionals,False
aging_parent,baseline_io,18,gpt-4o,882,False,3,3,1,[],True,consult professionals and discuss options with family,False
aging_parent,baseline_io,19,gpt-4o,653,False,3,2,0,[],True,move the parent to a memory care facility,False
aging_parent,standard_cot,0,gpt-4o,5576,False,3,3,1,[],True,Move the parent to a memory care facility.,False
aging_parent,standard_cot,2,gpt-4o,5184,False,3,3,1,[],True,Consider both care options and prioritize safety and quality of life.,False
aging_parent,standard_cot,1,gpt-4o,5059,False,3,3,1,[],True,consider memory care facility for the parent,False
aging_parent,standard_cot,3,gpt-4o,4642,False,3,3,1,[],True,consider memory care facility for the parent,False
aging_parent,standard_cot,4,gpt-4o,4908,False,3,3,1,[],True,Begin with in-home care for a trial period.,False
aging_parent,standard_cot,7,gpt-4o,5984,False,3,4,1,[],True,consider hiring a geriatric care manager,False
aging_parent,standard_cot,6,gpt-4o,4584,False,3,3,1,[],True,Arrange a trial period in a memory care facility.,False
aging_parent,standard_cot,8,gpt-4o,5117,False,3,3,1,[],True,Consider memory care if home care is unsustainable.,False
aging_parent,standard_cot,9,gpt-4o,4300,False,3,3,1,[],True,move the parent to a memory care facility,False
aging_parent,standard_cot,5,gpt-4o,6325,False,3,3,1,[],True,Consider professional in-home care or memory care facility.,False
aging_parent,standard_cot,10,gpt-4o,4954,False,3,3,1,[],True,Trial period in memory care facility with family support.,False
aging_parent,standard_cot,12,gpt-4o,4667,False,3,3,1,[],True,prioritize safety and sustainability in care decision,False
aging_parent,standard_cot,13,gpt-4o,4810,False,4,3,1,[],True,Convene a family meeting with a neutral third party.,False
aging_parent,standard_cot,14,gpt-4o,4580,False,3,3,1,[],True,move the parent to a memory care facility,False
aging_parent,standard_cot,11,gpt-4o,4490,False,3,3,1,[],True,move to a memory care facility,False
aging_parent,standard_cot,16,gpt-4o,4441,False,3,3,1,[],True,prioritize moving the parent to a memory care facility,False
aging_parent,standard_cot,15,gpt-4o,4696,False,3,3,1,[],True,Consider a hybrid solution for care.,False
aging_parent,standard_cot,18,gpt-4o,5138,False,3,3,1,[],True,Start with a hybrid approach for care.,False
aging_parent,standard_cot,17,gpt-4o,5177,False,3,3,1,"['care ethics', 'beneficence', 'non-maleficence', 'autonomy']",True,trial period in a memory care facility,False
aging_parent,standard_cot,19,gpt-4o,4169,False,3,3,1,[],True,Consult professionals and discuss care options together.,False
aging_parent,narrative_cot,1,gpt-4o,6759,False,4,3,2,[],True,move the mother into the memory care facility,False
aging_parent,narrative_cot,0,gpt-4o,7460,False,6,3,2,[],True,move Margaret to a memory care facility,False
aging_parent,narrative_cot,2,gpt-4o,8226,False,5,3,2,[],True,move Richard to a memory care facility,False
aging_parent,narrative_cot,3,gpt-4o,7599,False,5,3,2,[],True,move Margaret to the memory care facility,False
aging_parent,narrative_cot,5,gpt-4o,7424,False,4,3,2,[],True,move their parent to a memory care facility,False
aging_parent,narrative_cot,4,gpt-4o,7196,False,4,3,2,[],True,Move the parent to a memory care facility.,False
aging_parent,narrative_cot,6,gpt-4o,7189,False,5,3,2,[],True,move the parent to a memory care facility,False
aging_parent,narrative_cot,7,gpt-4o,7026,False,5,3,2,[],True,move the parent to the memory care facility,False
aging_parent,narrative_cot,9,gpt-4o,6972,False,6,3,2,[],True,move their mother to a memory care facility,False
aging_parent,narrative_cot,8,gpt-4o,7613,False,5,3,2,[],True,move parent to memory care facility close to home,False
aging_parent,narrative_cot,11,gpt-4o,7165,False,4,3,2,[],True,Move the parent to a memory care facility.,False
aging_parent,narrative_cot,10,gpt-4o,6832,False,4,3,2,[],True,move James to a memory care facility,False
aging_parent,narrative_cot,12,gpt-4o,6923,False,5,3,2,[],True,move the parent to a memory care facility,False
aging_parent,narrative_cot,13,gpt-4o,6494,False,4,3,2,[],True,move parent to the memory care facility,False
aging_parent,narrative_cot,15,gpt-4o,7023,False,3,3,2,[],True,move the parent to the memory care facility,False
aging_parent,narrative_cot,14,gpt-4o,7735,False,6,3,2,[],True,move their mother to a memory care facility,False
aging_parent,narrative_cot,17,gpt-4o,6723,False,4,3,3,[],True,move the parent to the memory care facility,False
av_engineer,baseline_io,0,gpt-4o,1300,False,3,4,0,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries.,False
aging_parent,narrative_cot,16,gpt-4o,7065,False,4,3,2,[],True,Move the parent to a memory care facility.,False
av_engineer,baseline_io,1,gpt-4o,1265,False,3,3,0,['utilitarian'],True,recommend policy 1 to minimize total expected injuries,False
aging_parent,narrative_cot,19,gpt-4o,7225,False,5,3,3,[],True,move the parent to a memory care facility,False
aging_parent,narrative_cot,18,gpt-4o,7191,False,5,3,2,[],True,Move the parent to a memory care facility.,False
av_engineer,baseline_io,2,gpt-4o,1196,False,3,3,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,5,gpt-4o,925,False,3,3,1,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,4,gpt-4o,1163,False,3,3,0,['rawlsian'],True,Recommend Policy 3 for equitable risk distribution.,False
av_engineer,baseline_io,6,gpt-4o,1060,False,3,3,0,['utilitarian'],True,recommend policy 1 to minimize total expected injuries,False
av_engineer,baseline_io,3,gpt-4o,874,False,3,2,0,"['fairness', 'equity']",True,recommend Policy 3 for equitable risk distribution,False
av_engineer,baseline_io,8,gpt-4o,1246,False,3,3,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,7,gpt-4o,1307,False,3,3,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,9,gpt-4o,1292,False,3,2,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,11,gpt-4o,856,False,3,3,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,13,gpt-4o,1522,False,3,4,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,14,gpt-4o,1402,False,3,3,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries,False
av_engineer,baseline_io,12,gpt-4o,1659,False,3,4,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,10,gpt-4o,1438,False,3,3,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,16,gpt-4o,1224,False,3,3,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,15,gpt-4o,1186,False,3,3,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,18,gpt-4o,1285,False,3,3,0,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries.,False
av_engineer,baseline_io,17,gpt-4o,1452,False,1,3,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,baseline_io,19,gpt-4o,1339,False,3,2,1,['utilitarian'],True,recommend Policy 1 to minimize total expected injuries,False
av_engineer,standard_cot,1,gpt-4o,4596,False,4,3,1,"['utilitarian', 'duty of care', 'fairness']",True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,standard_cot,0,gpt-4o,5679,False,4,4,0,"['utilitarian', 'deontological', 'justice', 'fairness']",True,Recommend Policy 1: Minimize Total Expected Injuries,False
av_engineer,standard_cot,2,gpt-4o,4733,False,3,3,1,"['utilitarian', 'fairness']",True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,standard_cot,3,gpt-4o,4228,False,3,4,0,"['utilitarian', 'duty of care', 'fairness']",True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,standard_cot,4,gpt-4o,4547,False,3,4,1,"['utilitarian', 'partiality', 'egalitarian']",True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,standard_cot,5,gpt-4o,5307,False,3,4,1,"['utilitarian', 'deontological', 'fairness-based']",True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,standard_cot,6,gpt-4o,5132,False,3,3,1,"['utilitarian', 'deontological', 'egalitarian']",True,Adopt Policy 1 (Minimize Total Expected Injuries),False
av_engineer,standard_cot,8,gpt-4o,4218,False,4,4,0,['utilitarian'],True,Recommend Policy 1: Minimize total expected injuries.,False
av_engineer,standard_cot,7,gpt-4o,4267,False,3,4,1,"['utilitarian', 'equity']",True,Recommend Policy 3 for fairness and equity.,False
av_engineer,standard_cot,9,gpt-4o,4943,False,3,4,0,"['utilitarian', 'deontological', 'rawlsian justice']",True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,standard_cot,10,gpt-4o,4519,False,4,3,0,"['utilitarian', 'deontological']",True,Recommend Policy 1: Minimize total expected injuries.,False
av_engineer,standard_cot,11,gpt-4o,5523,False,4,4,1,"['utilitarian', 'deontological', 'egalitarianism']",True,Recommend Policy 1: Minimize total expected injuries.,False
av_engineer,standard_cot,14,gpt-4o,6034,False,4,3,0,"['utilitarian', 'deontological']",True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,standard_cot,12,gpt-4o,5473,False,4,4,0,"['utilitarian', 'deontological', 'justice', 'fairness']",True,Recommend Policy 1: Minimize total expected injuries.,False
av_engineer,standard_cot,13,gpt-4o,4858,False,3,4,1,"['utilitarian', 'deontological', 'fairness and equity']",True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,standard_cot,16,gpt-4o,5401,False,4,4,1,"['utilitarian', 'role-based', 'egalitarian']",True,Recommend Policy 2 with modifications for vulnerable road users.,False
av_engineer,standard_cot,18,gpt-4o,5711,False,4,4,0,"['utilitarian', 'fairness']",True,Recommend Policy 3 for equitable risk distribution.,False
av_engineer,standard_cot,15,gpt-4o,4594,False,3,3,1,"['utilitarian', 'role-based', 'egalitarian']",True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,standard_cot,17,gpt-4o,4592,False,4,3,1,"['utilitarian', 'deontological']",True,Recommend Policy 3 for fairness and equity.,False
av_engineer,standard_cot,19,gpt-4o,4352,False,3,4,0,"['utilitarian', 'deontological', 'fairness-based']",True,Recommend Policy 1: Minimize Total Expected Injuries,False
av_engineer,narrative_cot,0,gpt-4o,7261,False,5,3,3,"['utilitarian', 'deontological']",True,Recommend distributing residual risk evenly across all road users.,False
av_engineer,narrative_cot,1,gpt-4o,7254,False,5,3,2,['utilitarian'],True,recommend policy 1: minimize total expected injuries,False
av_engineer,narrative_cot,2,gpt-4o,7995,False,6,3,2,"['utilitarian', 'deontological']",True,Recommend distributing risk evenly across all road users.,False
av_engineer,narrative_cot,3,gpt-4o,6705,False,5,3,2,['utilitarian'],True,recommend policy 1 to minimize total expected injuries,False
av_engineer,narrative_cot,4,gpt-4o,7275,False,5,4,3,"['utilitarian', 'deontological']",True,Recommend Policy 3 for distributing risk evenly.,False
av_engineer,narrative_cot,5,gpt-4o,6695,False,5,3,2,"['utilitarian', 'care ethics']",True,Recommend Policy 3: Distribute Residual Risk Evenly,False
av_engineer,narrative_cot,6,gpt-4o,7202,False,4,3,3,['utilitarian'],True,recommend policy 1 to minimize total expected injuries,False
av_engineer,narrative_cot,8,gpt-4o,5681,False,5,3,2,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries.,False
av_engineer,narrative_cot,9,gpt-4o,7250,False,5,3,3,"['utilitarian', 'deontological']",True,recommend distributing residual risk evenly,False
av_engineer,narrative_cot,7,gpt-4o,6905,False,5,3,2,['utilitarian'],True,recommend policy 1 to minimize total expected injuries,False
av_engineer,narrative_cot,10,gpt-4o,7939,False,5,3,3,"['utilitarian', 'care ethics']",True,Recommend implementing Policy 3 for fairness in risk distribution.,False
av_engineer,narrative_cot,11,gpt-4o,7426,False,5,3,3,"['utilitarian', 'care ethics']",True,"Policy 3, distribute residual risk evenly across all road users.",False
av_engineer,narrative_cot,12,gpt-4o,7509,False,4,3,3,"['utilitarian', 'deontological']",True,Recommend distributing risk evenly across all road users.,False
av_engineer,narrative_cot,13,gpt-4o,7152,False,5,3,3,"['utilitarian', 'deontological']",True,Recommend distributing residual risk evenly among all road users.,False
av_engineer,narrative_cot,16,gpt-4o,6562,False,4,3,2,"['utilitarian', 'care ethics']",True,Recommend Policy 3: Distribute Residual Risk Equally.,False
av_engineer,narrative_cot,17,gpt-4o,7099,False,5,3,2,"['utilitarian', 'rights-based']",True,Recommend distributing risk evenly across all road users.,False
av_engineer,narrative_cot,14,gpt-4o,8422,False,5,3,3,"['utilitarian', 'care ethics']",True,Recommend distributing residual risk evenly among all road users.,False
av_engineer,narrative_cot,15,gpt-4o,8253,False,5,3,3,"['utilitarian', 'rights-based']",True,"Recommend Policy 3, distributing residual risk evenly.",False
research_volunteer,baseline_io,1,gpt-4o,1892,False,4,3,1,[],True,assess capacity and consult the LAR,False
av_engineer,narrative_cot,19,gpt-4o,7085,False,5,3,3,"['utilitarian', 'deontological']",True,recommend policy 3 to distribute risk evenly,False
research_volunteer,baseline_io,0,gpt-4o,1608,False,3,3,1,[],True,Assess current capacity and consult with the family.,False
av_engineer,narrative_cot,18,gpt-4o,8023,False,5,3,2,"['utilitarian', 'care ethics']",True,recommend policy 3: distribute risk evenly,False
research_volunteer,baseline_io,4,gpt-4o,1834,False,3,3,1,[],True,Assess capacity to consent and engage with the family.,False
research_volunteer,baseline_io,3,gpt-4o,1810,False,3,3,1,[],True,prioritize ethical principles and assess capacity,False
research_volunteer,baseline_io,2,gpt-4o,1379,False,3,3,1,"['rights-based', 'beneficence']",True,Reassess capacity and engage participant and family.,False
research_volunteer,baseline_io,5,gpt-4o,1556,False,3,3,2,[],True,Reassess capacity and engage family for consensus.,False
research_volunteer,baseline_io,6,gpt-4o,1603,False,4,3,1,"['deontological', 'beneficence']",True,Assess capacity and consult legal and ethical guidelines.,False
research_volunteer,baseline_io,8,gpt-4o,1186,False,3,2,1,[],True,Reassess capacity and engage the family.,False
research_volunteer,baseline_io,7,gpt-4o,1896,False,3,3,1,[],True,Conduct a capacity assessment and engage with the participant.,False
research_volunteer,baseline_io,9,gpt-4o,1476,False,3,3,1,[],True,Reassess capacity and consult the family.,False
research_volunteer,baseline_io,10,gpt-4o,1514,False,3,3,1,[],True,Reassess capacity and engage participant and family.,False
research_volunteer,baseline_io,11,gpt-4o,1335,False,3,3,1,[],True,Consult ethics board and assess participant's capacity.,False
research_volunteer,baseline_io,14,gpt-4o,1329,False,3,3,1,"['rights-based', 'beneficence']",True,Assess capacity and engage with the family.,False
research_volunteer,baseline_io,13,gpt-4o,1612,False,3,3,1,[],True,Assess capacity and consult family and ethics board.,False
research_volunteer,baseline_io,12,gpt-4o,2082,False,3,3,1,"['deontological', 'beneficence', 'non-maleficence']",True,Conduct a capacity assessment and engage the LAR.,False
research_volunteer,baseline_io,17,gpt-4o,1186,False,3,3,2,[],True,consult with ethics committee for guidance,False
research_volunteer,baseline_io,16,gpt-4o,1332,False,3,3,1,[],True,Assess capacity and engage family for consensus.,False
research_volunteer,baseline_io,18,gpt-4o,1382,False,3,3,1,[],True,Assess capacity and revisit consent process.,False
research_volunteer,baseline_io,15,gpt-4o,1709,False,3,3,1,[],True,Assess current capacity and consult authorized representatives.,False
research_volunteer,baseline_io,19,gpt-4o,1326,False,3,3,1,[],True,Reassess capacity to consent and consult with family.,False
research_volunteer,standard_cot,1,gpt-4o,4115,False,3,4,1,[],True,Reassess capacity and consult the ethics board.,False
research_volunteer,standard_cot,0,gpt-4o,5093,False,4,3,1,"['deontological', 'rights-based']",True,Prioritize participant's autonomy and well-being in decision-making.,False
research_volunteer,standard_cot,2,gpt-4o,5460,False,3,4,2,"['deontological', 'rights-based']",True,Arrange for a professional capacity assessment.,False
research_volunteer,standard_cot,4,gpt-4o,4776,False,3,3,2,"['deontological', 'beneficence']",True,Consult experts and engage family to clarify participant's wishes.,False
research_volunteer,standard_cot,5,gpt-4o,4263,False,3,4,2,"['autonomy', 'beneficence', 'justice']",True,prioritize participant's autonomy and consult the IRB,False
research_volunteer,standard_cot,3,gpt-4o,4908,False,3,3,1,"['deontological', 'virtue ethics']",True,assess participant's capacity and consult family,False
research_volunteer,standard_cot,6,gpt-4o,4562,False,3,4,2,"['deontological', 'virtue ethics']",True,Prioritize a formal capacity assessment before the next study visit.,False
research_volunteer,standard_cot,7,gpt-4o,4274,False,4,3,2,[],True,Assess capacity and consult family and ethics board.,False
research_volunteer,standard_cot,8,gpt-4o,4624,False,3,3,2,['rights-based'],True,Arrange for a formal assessment of the participant’s capacity.,False
research_volunteer,standard_cot,9,gpt-4o,4113,False,4,3,1,[],True,Arrange a formal capacity assessment before the next visit.,False
research_volunteer,standard_cot,10,gpt-4o,4763,False,3,4,2,['deontological'],True,Arrange for an independent capacity assessment and consult the IRB.,False
research_volunteer,standard_cot,12,gpt-4o,4593,False,4,3,2,[],True,Arrange for a formal capacity assessment and engage the participant.,False
research_volunteer,standard_cot,13,gpt-4o,4689,False,3,4,2,"['beneficence', 'non-maleficence', 'justice']",True,Assess capacity and consult with family and IRB.,False
research_volunteer,standard_cot,11,gpt-4o,4461,False,3,3,2,"['deontological', 'beneficence', 'non-maleficence']",True,Conduct a capacity assessment and consult the ethics review board.,False
research_volunteer,standard_cot,14,gpt-4o,4463,False,3,3,2,"['autonomy', 'beneficence', 'non-maleficence', 'justice']",True,Assess capacity and engage with family for decision-making.,False
research_volunteer,standard_cot,17,gpt-4o,4732,False,3,4,2,[],True,Assess participant's capacity and consult family and IRB.,False
research_volunteer,standard_cot,16,gpt-4o,4210,False,3,3,2,"['deontological', 'beneficence', 'non-maleficence']",True,Arrange a formal capacity assessment and consult the IRB.,False
research_volunteer,standard_cot,18,gpt-4o,4490,False,3,3,2,[],True,Arrange for a formal capacity assessment and consult the REB.,False
research_volunteer,standard_cot,15,gpt-4o,4255,False,4,3,1,[],True,Evaluate capacity and consult family and IRB,False
research_volunteer,standard_cot,19,gpt-4o,4253,False,3,4,2,"['deontological', 'beneficence']",True,Prioritize participant's autonomy and wellbeing in decision-making.,False
research_volunteer,narrative_cot,2,gpt-4o,7680,False,5,3,2,['deontological'],True,withdraw James from the study,False
research_volunteer,narrative_cot,1,gpt-4o,8772,False,5,3,3,[],True,pause Michael's participation temporarily,False
research_volunteer,narrative_cot,0,gpt-4o,6695,False,5,3,3,['deontological'],True,Withdraw Martin from the study.,False
research_volunteer,narrative_cot,3,gpt-4o,8519,False,4,3,3,[],True,temporarily pause James Carter's participation in the study,False
research_volunteer,narrative_cot,4,gpt-4o,6702,False,4,3,3,[],True,pause James’s participation and call for an ethics consultation,False
research_volunteer,narrative_cot,5,gpt-4o,7885,False,5,3,3,"['deontological', 'care ethics']",True,withdraw Margaret from the study,False
research_volunteer,narrative_cot,6,gpt-4o,8364,False,5,3,3,[],True,withdraw David from the study,False
research_volunteer,narrative_cot,7,gpt-4o,7579,False,4,3,2,[],True,postpone the participant’s involvement pending a formal capacity evaluation,False
research_volunteer,narrative_cot,10,gpt-4o,7641,False,4,3,2,[],True,Withdraw Margaret from the study.,False
research_volunteer,narrative_cot,9,gpt-4o,6791,False,5,3,2,[],True,Withdraw Martin from the study.,False
research_volunteer,narrative_cot,8,gpt-4o,8621,False,5,3,2,[],True,pause Samuel's participation temporarily,False
research_volunteer,narrative_cot,11,gpt-4o,6985,False,4,3,2,[],True,withdraw Alan from the study,False
research_volunteer,narrative_cot,13,gpt-4o,7561,False,5,3,3,[],True,Withdraw the participant.,False
research_volunteer,narrative_cot,12,gpt-4o,7118,False,5,3,3,['deontological'],True,withdraw Mr. Hargrove from the study,False
research_volunteer,narrative_cot,14,gpt-4o,7059,False,4,3,3,"['deontological', 'rights-based']",True,withdraw the participant from the study,False
research_volunteer,narrative_cot,16,gpt-4o,7023,False,4,3,2,['deontological'],True,withdraw Mr. Hughes from the study,False
research_volunteer,narrative_cot,15,gpt-4o,7095,False,5,3,2,[],True,withdraw Andrew from the study,False
research_volunteer,narrative_cot,17,gpt-4o,7563,False,4,3,2,[],True,Pause participation and re-evaluate later.,False
research_volunteer,narrative_cot,19,gpt-4o,8107,False,4,3,2,[],True,consult the ethics board for guidance,False
research_volunteer,narrative_cot,18,gpt-4o,7024,False,4,3,3,[],True,withdraw Mr. Carter from the study,False
