scenario_id,perspective_id,sample_idx,gen_model,synthesis_label,response_type,decision,modification_description,rejection_reason,decision_confidence
av_engineer,vehicle_occupant,5,gpt-4o,fairness_and_equity_in_policy,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"An explicit prioritization of emergency vehicle occupants during unavoidable-harm scenarios, while minimizing harm to others as much as possible.",,0.9
av_engineer,engineer,4,gpt-4o,balance_fairness_and_vulnerability,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The synthesis should explicitly incorporate a tiered decision framework that prioritizes minimizing total harm as the primary guiding principle, with secondary adjustments to account for fairness and the vulnerability of vehicle occupants.",,0.85
av_engineer,vehicle_occupant,4,gpt-4o,balance_fairness_and_vulnerability,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The policy should prioritize minimizing harm to emergency vehicle occupants in cases where their lives are critically at risk, while otherwise striving for fairness and systemic equity across all road users.",,0.85
av_engineer,vehicle_occupant,4,gpt-5.4-nano,balanced_decision_rule,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Add a hard occupant safety floor that limits the probability/severity of injury to vehicle occupants to no worse than a pre-specified maximum, even in unavoidable-collision scenarios.",,0.9
av_engineer,engineer,4,gpt-5.4-nano,balanced_decision_rule,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Replace the vague fairness requirement with quantified disparity and robustness constraints over the relevant road-user groups, expressed per exposure and calibrated for uncertainty.",,0.9
av_engineer,future_pedestrian,4,gpt-4o,balance_fairness_and_vulnerability,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The synthesis must explicitly prioritize distributing residual risk evenly among all road users, including pedestrians and cyclists, as a baseline principle.",,0.85
av_engineer,future_pedestrian,4,gpt-5.4-nano,balanced_decision_rule,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Add an explicit, testable distribution constraint on residual harm and include a tail/worst-case penalty to prevent systematic averaging out of non-occupant losses.",,0.85
av_engineer,vehicle_occupant,6,gpt-4o,balanced_risk_management,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The synthesis should explicitly prioritize the immediate safety of vulnerable occupants in life-threatening emergencies.,,0.85
av_engineer,engineer,6,gpt-4o,balanced_risk_management,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The modified synthesis should explicitly prioritize preservation of life in immediate danger while adopting a distributive fairness framework for less time-sensitive scenarios.,,0.85
av_engineer,future_pedestrian,6,gpt-4o,balanced_risk_management,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The synthesis should explicitly commit to a system that, while prioritizing immediate occupant safety in unavoidable-harm scenarios, incorporates proactive safeguards to reduce systemic risks for pedestrians and cyclists.",,0.85
av_engineer,engineer,7,gpt-5.4-nano,balanced_and_auditable_policy,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Recommend a constrained expected-injury minimization policy that uses an explicit, group-defined risk-disparity bound with statistical confidence plus a hard maximum-acceptable risk floor/ceiling for vehicle occupants, with all metrics fully specified for council audit.",,0.9
av_engineer,future_pedestrian,7,gpt-5.4-nano,balanced_and_auditable_policy,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Require the council spec to define 'even risk distribution' as a measurable constraint using public, pre-registered risk metrics and enforce disparity limits.",,0.9
av_engineer,vehicle_occupant,7,gpt-5.4-nano,balanced_and_auditable_policy,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Make the synthesis occupant-protective as a top-level constraint, e.g., set a maximum allowable injury-risk for occupants relative to a city baseline, and only then apply fairness principles to other road users.",,0.9
av_engineer,engineer,7,gpt-4o,contextual_harm_allocation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The modification I propose is to explicitly embed a 'vulnerability index' into the decision-making framework.,,0.9
av_engineer,vehicle_occupant,7,gpt-4o,contextual_harm_allocation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The synthesis should prioritize occupants in medical emergencies when harm is unavoidable, with equitable risk distribution applied only after the occupant’s immediate vulnerability and urgency are addressed.",,0.9
av_engineer,future_pedestrian,7,gpt-4o,contextual_harm_allocation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The algorithm should include a weighted risk factor for pedestrians and cyclists that accounts for their inherent vulnerability while still adapting to real-time urgency and context.,,0.85
av_engineer,vehicle_occupant,6,gpt-5.4-nano,equitable_harm_minimization,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Add an explicit, stronger cap protecting the vehicle occupants, meaning the optimization must be forbidden from choosing unavoidable-harm maneuvers that increase occupant injury risk beyond a predetermined maximum.",,0.9
av_engineer,future_pedestrian,6,gpt-5.4-nano,equitable_harm_minimization,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Caps must be enforced on an uncertainty-aware upper bound, not just on expected harm, and must cover cyclists and pedestrians explicitly as separate road-user groups.",,0.85
av_engineer,engineer,6,gpt-5.4-nano,equitable_harm_minimization,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Replace vague 'equity caps' with an outcome-constrained objective defined in the specs as: minimize total expected injury severity subject to per-group upper bounds on expected injury severity rate in unavoidable-harm scenarios, with a baseline guardrail for occupants.",,0.9
av_engineer,engineer,8,gpt-5.4-nano,duty_of_care_with_fairness,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,Require duty-of-care as a hard constraint and fairness as a worst-group/worst-location bound.,,0.9
av_engineer,engineer,8,gpt-4o,COMPREHENSIVE_POLICY_RECOMMENDATION,ACCEPT_WITH_MODIFICATION,HYBRID_OR_NEW,The policy should explicitly include a decision-making framework for unavoidable-harm scenarios.,,0.8
av_engineer,future_pedestrian,8,gpt-5.4-nano,duty_of_care_with_fairness,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Define 'fairly distributed risk' not as 'evenly as possible' but as a hard constraint that prevents systematic concentration of serious harm on specific road-user types or habitual routes, while still honoring the patient’s duty-of-care when unavoidable.",,0.9
av_engineer,vehicle_occupant,8,gpt-5.4-nano,duty_of_care_with_fairness,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Make 'duty of care for occupants' a hard constraint with a guaranteed minimum safety envelope for the patient/occupants, and apply 'fairness/equal distribution' only to the residual risk among non-occupants after those occupant-safety constraints are satisfied.",,0.9
av_engineer,vehicle_occupant,8,gpt-4o,COMPREHENSIVE_POLICY_RECOMMENDATION,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The new policy should prioritize protecting the vehicle occupant when their medical condition is life-threatening, while still balancing fairness to all road users and addressing limitations in implementation.",,0.85
av_engineer,engineer,9,gpt-5.4-nano,balanced_risk_management,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Recommend a hybrid policy that primary-optimizes to protect vehicle occupants, while imposing uncertainty-aware, pre-registered fairness/risk-distribution constraints on external road users, with continuous monitoring to recalibrate estimates and verify constraint satisfaction rather than to retroactively justify systematic sacrifices.",,0.9
av_engineer,vehicle_occupant,9,gpt-5.4-nano,balanced_risk_management,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The hybrid must include hard, occupant-protective constraints and a transparent decision hierarchy.",,0.9
av_engineer,future_pedestrian,8,gpt-4o,COMPREHENSIVE_POLICY_RECOMMENDATION,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The policy must include transparency and accountability mechanisms, such as public audits and harm-distribution assessments, to ensure fairness is upheld in practice.",,0.85
av_engineer,future_pedestrian,9,gpt-5.4-nano,balanced_risk_management,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Add pre-deployment, hard constraints with independent verification that prevent the system from selecting plans that concentrate risk on specific road-user groups.",,0.9
av_engineer,engineer,9,gpt-4o,dynamic_contextual_policy,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The policy should explicitly define a hierarchy of considerations that can be operationalized by the vehicle's decision-making algorithms.,,0.85
av_engineer,vehicle_occupant,9,gpt-4o,dynamic_contextual_policy,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The synthesis should explicitly prioritize the protection of vehicle occupants when their medical condition makes them uniquely vulnerable, while maintaining fairness and dynamic contextual adjustments for other scenarios involving less urgent circumstances.",,0.85
av_engineer,future_pedestrian,9,gpt-4o,dynamic_contextual_policy,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The inclusion of a public oversight framework that mandates regular audits and the publication of anonymized data regarding harm distribution outcomes.,,0.85
research_volunteer,researcher,0,gpt-5.4-nano,pause_and_reassess_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,Add immediate pre-visit triage to determine what parts of the next visit can be performed without triggering renewed consent demands and establish a clear decision rule for what happens if capacity/meaningful choice is not confirmed.,,0.9
research_volunteer,participant_lucid_moment,0,gpt-5.4-nano,pause_and_reassess_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Pause the ten-day visit’s consent-dependent research activities and perform an independent, structured capacity/meaningful-choice assessment using supported decision-making—while also using the lucid window to document my current, conditional wishes for continuation or stopping—then proceed only with what I can validly choose in that moment (and nothing consent-dependent if I can’t).",,0.9
research_volunteer,researcher,0,gpt-4o,conditional_participation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The model needs to incorporate a more structured plan for family involvement and support, as well as a clearer protocol for withdrawing the participant if their condition deteriorates further.",,0.85
research_volunteer,future_patient_with_condition,0,gpt-5.4-nano,pause_and_reassess_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Before pausing/reassessing, the researcher should use supported decision-making techniques and the capacity/meaningful-choice assessment should be done by an independent clinician with a documented, standardized method.",,0.9
research_volunteer,participant_lucid_moment,0,gpt-4o,conditional_participation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,A clear mechanism should be established to prioritize her lucid days for study visits and decision-making.,,0.9
research_volunteer,future_patient_with_condition,0,gpt-4o,conditional_participation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,Include a third-party advocate who is trained in neurodegenerative conditions and ethics to assess the participant’s capacity and ensure their dignity and wishes are respected.,,0.9
research_volunteer,researcher,1,gpt-5.4-nano,pause_plus_structured_reassessment,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Pause participation at the next visit and, using a structured, documented, participant-centered capacity reassessment, only continue new study procedures if the participant demonstrates meaningful ability to consent on that day; if capacity is not demonstrated, stop further participation (while respecting withdrawal preferences) and offer re-entry only when/if valid consent can again be obtained.",,0.9
research_volunteer,participant_lucid_moment,1,gpt-5.4-nano,pause_plus_structured_reassessment,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The researcher should pause any study activities that require active consent now and run a documented, IRB-aligned supported-consent process with an independent capacity evaluator and clear rules for momentary consent.",,0.9
research_volunteer,future_patient_with_condition,1,gpt-5.4-nano,pause_plus_structured_reassessment,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Immediately pause non-emergency participation and, before the next visit, conduct an independent, standardized, documented capacity assessment with supported decision-making; if capacity is not clearly adequate, stop further participation despite the value of longitudinal data, while preserving previously collected data and maintaining the option to re-consent later.",,0.9
research_volunteer,researcher,1,gpt-4o,ethical_pause_with_family_mediation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The researcher should proceed with a modified study visit focused only on non-invasive observational assessments, while simultaneously engaging a neutral mediator for family discussions and consulting an independent ethics committee to resolve the ambiguity of consent for future participation.",,0.9
research_volunteer,participant_lucid_moment,1,gpt-4o,ethical_pause_with_family_mediation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The participant requests a facilitated opportunity to share their thoughts during a lucid moment or via a recorded message.,,0.9
research_volunteer,researcher,3,gpt-5.4-nano,pause_and_reassess_participant_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"I need a clear, timely capacity assessment protocol, explicit guidance on what not to do in the interim, and an ethics/IRB-backed pathway for handling family disagreement.",,0.85
research_volunteer,future_patient_with_condition,1,gpt-4o,ethical_pause_with_family_mediation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The temporary pause should explicitly include a mechanism for preserving the participant's ability to contribute to the study's longitudinal data.,,0.9
research_volunteer,participant_lucid_moment,3,gpt-5.4-nano,pause_and_reassess_participant_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The pause must be paired with a clear consent plan that does not default to 'continue because I’ve been enthusiastic before,' especially if capacity can’t be confidently confirmed within the ten-day window.",,0.9
research_volunteer,future_patient_with_condition,3,gpt-5.4-nano,pause_and_reassess_participant_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Initiate an immediate, formal capacity-to-consent assessment, while permitting only minimal, low-risk, assent-based data collection during lucid periods until valid consent is demonstrably present.",,0.9
research_volunteer,researcher,4,gpt-4o,thoughtful_resolution,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The synthesis should include the implementation of a 'capacity checkpoint system' to evaluate consent at each study visit, incorporating standardized tools, family input, and an independent advocate.",,0.9
research_volunteer,participant_lucid_moment,4,gpt-4o,thoughtful_resolution,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The structured approach must include a mechanism to assess the participant’s capacity at each study visit and prioritize their input during lucid moments.,,0.9
research_volunteer,future_patient_with_condition,4,gpt-4o,thoughtful_resolution,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The synthesis must explicitly include a mechanism for ongoing capacity evaluation, such as involving a neutral third-party expert in neurodegenerative ethics.",,0.85
research_volunteer,researcher,4,gpt-5.4-nano,urgent_IRB_guidance_pause,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Don’t just 'pause and ask IRB.' I must pair the pause with a formal, time-sensitive capacity assessment by an independent clinician and an immediate attempt to obtain study-specific reaffirmation from Ellen only if she can demonstrably understand, appreciate, reason, and express a choice about continuing at that time.",,0.9
research_volunteer,participant_lucid_moment,4,gpt-5.4-nano,urgent_IRB_guidance_pause,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"When capacity is ambiguous, the researcher must immediately pause any research-specific procedures that would require new, present-tense consent and must implement a standardized, documented capacity assessment and a supported-decision process.",,0.9
research_volunteer,researcher,5,gpt-5.4-nano,ethics_and_participant_agency,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The plan must specify what I will do next, including a structured capacity assessment and conditions for continuing participation based on her current capacity.",,0.9
research_volunteer,future_patient_with_condition,4,gpt-5.4-nano,urgent_IRB_guidance_pause,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The synthesis must include a concrete stop-and-start rule and an immediate clinical capacity process for ongoing study participation.,,0.9
research_volunteer,participant_lucid_moment,5,gpt-5.4-nano,ethics_and_participant_agency,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The researcher must use a decision-tree for fluctuating capacity that includes a structured capacity check at each visit, supported decision-making, an immediate hold on new participation if capacity is ambiguous, and an independent consent/ethics monitor.",,0.9
research_volunteer,researcher,5,gpt-4o,respect_participant_dignity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The process by which the surrogate would evaluate the participant’s capacity needs to be standardized and ethically robust, with significant weight given to the participant’s expressed wishes during lucid moments.",,0.85
research_volunteer,future_patient_with_condition,5,gpt-5.4-nano,ethics_and_participant_agency,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The synthesis must explicitly require an immediate, structured reassessment of capacity and voluntariness at the upcoming visit using a pre-specified tool, a clear rule for actions under 'uncertain capacity', and rapid independent oversight within the ten-day window.",,0.9
research_volunteer,participant_lucid_moment,5,gpt-4o,respect_participant_dignity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The participant’s own input during lucid moments should serve as the primary guide, supplemented by the involvement of a surrogate decision-maker during periods of incapacity.",,0.9
research_volunteer,future_patient_with_condition,5,gpt-4o,respect_participant_dignity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Add a requirement for a structured protocol to assess the participant's capacity at each study visit, involving both their family and an independent advocate.",,0.85
research_volunteer,participant_lucid_moment,6,gpt-4o,adaptive_consent_strategy,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The need for the participant to designate a trusted advocate now, while lucid, to represent their wishes when they cannot clearly articulate them.",,0.9
research_volunteer,researcher,7,gpt-5.4-nano,immediate_assessment_and_pause,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Pause all consent-dependent research activities now, run an urgent documented capacity/understanding/voluntariness assessment before proceeding, and at the ten-day visit continue only with contemporaneous valid participant consent (or an IRB-approved, dissent-respecting surrogate/previous-consent pathway), otherwise convert the contact to non-consent-dependent/standard-of-care steps and stop research data collection.",,0.9
research_volunteer,future_patient_with_condition,6,gpt-4o,adaptive_consent_strategy,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The involvement of a neutral third-party advocate should be mandatory for every consent evaluation, regardless of whether Eleanor appears lucid.",,0.9
research_volunteer,researcher,6,gpt-4o,adaptive_consent_strategy,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Implement an adaptive consent strategy that includes standardized cognitive assessments at each study visit to evaluate the participant’s capacity to consent, with the addition of a pre-visit discussion to gather input from family members.",,0.85
research_volunteer,participant_lucid_moment,7,gpt-5.4-nano,immediate_assessment_and_pause,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The researcher must pause right now any activity that depends on my ongoing, contemporaneous informed consent, initiate an expedited capacity/understanding/voluntariness assessment before the ten-day visit, and treat my current assent/dissent as controlling.",,0.9
research_volunteer,future_patient_with_condition,7,gpt-5.4-nano,immediate_assessment_and_pause,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"In addition to 'assess immediately and pause,' you must use a standardized, documented decisional-capacity/understanding/voluntariness method and clearly specify what stops vs what can continue during the assessment period.",,0.9
research_volunteer,researcher,7,gpt-4o,middle_ground_solution,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Incorporate a structured, external ethical safeguard by involving an independent, trained advocate to assess Margaret’s capacity to consent at each study visit.",,0.85
research_volunteer,participant_lucid_moment,7,gpt-4o,middle_ground_solution,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The process of assessing capacity must include input from a designated family member to provide context about my condition and wishes.,,0.9
research_volunteer,future_patient_with_condition,7,gpt-4o,middle_ground_solution,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The synthesis should include a mechanism whereby Margaret's participation is contingent not only on her good days but also on the presence of a trusted advocate who can independently assess her well-being.,,0.9
research_volunteer,researcher,8,gpt-4o,dynamic_safeguards_for_participation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The addition of a mechanism to incorporate Alan's lucid reflections directly into the decision-making process.,,0.9
research_volunteer,future_patient_with_condition,8,gpt-4o,dynamic_safeguards_for_participation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The capacity assessments and safeguards must also include a mechanism to involve a neutral third party, such as a patient advocate or ethics consultant, to mediate between the participant, the researcher, and the family in cases of disagreement or ambiguity.",,0.9
research_volunteer,participant_lucid_moment,8,gpt-4o,dynamic_safeguards_for_participation,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,The inclusion of a 'participant advocate' who would act as my voice when my capacity to consent is unclear.,,0.9
research_volunteer,researcher,8,gpt-5.4-nano,pause_and_assess_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Make explicit that no study procedures beyond minimal, low-burden activities that do not require the participant’s ongoing consent should occur unless Mark’s capacity is clearly demonstrated at the visit.",,0.9
research_volunteer,participant_lucid_moment,8,gpt-5.4-nano,pause_and_assess_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The researcher must treat this as supported consent, ensuring clear explanations, time to respond, and documentation of expressed preferences in both lucid and non-lucid states.",,0.9
research_volunteer,future_patient_with_condition,8,gpt-5.4-nano,pause_and_assess_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Do the capacity assessment immediately (not just at the next visit) and have it done by a consent-specific, qualified/independent assessor using a standardized tool plus a documented process for supported decision-making.",,0.9
research_volunteer,participant_lucid_moment,9,gpt-5.4-nano,pause_assess_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"The researcher should stop any study actions that require my decision during the next ten days, while also doing supported decision-making and an explicit capacity assessment at the next visit using a structured approach.",,0.9
research_volunteer,researcher,9,gpt-5.4-nano,pause_assess_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"At the next visit, I will pause all research procedures that require contemporaneous consent, perform and document a structured decision-capacity assessment specific to the next-visit activities, clearly distinguish assent from consent, and only continue if either capacity is adequate and the participant provides renewed informed consent, or our protocol/IRB and applicable regulations explicitly allow continued participation via a legally authorized process consistent with the participant’s prior stated preferences.",,0.9
research_volunteer,future_patient_with_condition,9,gpt-5.4-nano,pause_assess_capacity,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"While you pause consent-dependent procedures, you should (1) clearly define which next-visit activities are 'do not proceed without fresh consent' versus 'can proceed under previously authorized, minimal-risk scope,' (2) conduct the capacity assessment using a pre-specified instrument/standard with an independent clinician (or ethicist) if available, and (3) follow an 'assent/dissent first' approach—if the participant shows clear distress or refusal on a given day, you stop those activities even if capacity is ambiguous.",,0.9
research_volunteer,researcher,9,gpt-4o,incremental_capacity_assessment,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Incorporate a structured, participant-centered protocol that integrates Margaret’s own voice during her lucid moments and her earlier documented values into the capacity assessment process.",,0.9
research_volunteer,participant_lucid_moment,9,gpt-4o,incremental_capacity_assessment,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Incremental capacity assessment should include a mechanism for Margaret to document her wishes during lucid moments, alongside a commitment to ensure the process remains gentle, thoughtful, and collaborative with her family.",,0.9
research_volunteer,future_patient_with_condition,9,gpt-4o,incremental_capacity_assessment,ACCEPT_WITH_MODIFICATION,MODIFIED_SYNTHESIS,"Incorporate a safeguard mechanism whereby continued participation is contingent upon regular evaluations by a neutral third-party capacity assessor, with input from both her family and the research team.",,0.85
